Name,Price,Ingredients,Product_Link,Category
OSKIA Micro Exfoliating Balm - 50ml,£56.00,"Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glycerin, Sesamum Indicum (Sesame) Seed Oil, Decyl Oleate, Glyceryl Stearate, Caprylic/Capric Triglyceride, Methyl Sulphonyl Methane, Glyceryl Dibehenate, Silica, Tribehenin, Glyceryl Caprylate, Glyceryl Behenate, Helianthus Annuus (Sunflower) Seed Oil, Coco Glucoside, Butyrospermum Parkii (Shea Butter), Calendula Officinalis Flower Extract, Parfum (Fragrance), Mentha Piperita (Peppermint) Oil, Benzyl Alcohol, Zinc Glycine, Aqua (Water), Inulin, Alpha-Glucan Oligosaccharide, Aleurites Moluccana (Kukui) Seed Oil, Rosa Canina (Rose Hip) Seed Oil, Tocopherol, Dehydroacetic Acid, Citronellol, Geraniol.",https://www.lookfantastic.com/oskia-micro-exfoliating-balm-50ml/10538952.html,Exfoliators
NYX Professional Makeup This is Everything Lip Scrub,£6.00,"Erythritol, Petrolatum, Ethylhexyl Palmitate, Mineral Oil/Paraffinum Liquidum/Huile Minérale, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Simmondsia Chinensis (Jojoba) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Tocopherol, Tocopheryl Acetate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Phenoxyethanol, Fragrance/Parfum, Eugenol, Hydroxycitronellal, Benzyl Alcohol, Benzyl Salicylate. MAY CONTAIN / PEUT CONTENIR (+/-): Red 28 Lake (CI 45410).",https://www.lookfantastic.com/nyx-professional-makeup-this-is-everything-lip-scrub/12010835.html,Exfoliators
Frank Body Coconut Coffee Scrub 200g,£11.19,"Coffea Robusta Seed Powder (Coffee), Water (Aqua), Vitis Vinifera (Grape) Seed Oil, Olus (Vegetable) Oil, Cocos Nucifera (Coconut) Fruit, Cocos Nucifera (Coconut) Oil, Sodium Chloride (Salt), Sucrose (Brown Sugar), Jojoba Esters, Fragrance (Parfum) Tocopherol, (Vitamin E), Glycine Soja (Soybean) Oil, Benzyl Alcohol (Cinnamon Derived). Total Naturally Derived: 99%. Nut free.",https://www.lookfantastic.com/frank-body-coconut-coffee-scrub-200g/11771304.html,Exfoliators
Avène Gentle Exfoliating Gel 75ml,£16.25,"Avene Thermal Spring Water (Avene Aqua), Glycerin, Pentylene Glycol, Hydroxyethylacrylate/Sodium Acryloydimethyl Taurate Copolymer, Water (Aqua), Niacinamide, Coco-Glucoside, Cellulsoe, Cetrimonium Bromide, Citric Acid, Fragrance (Parfum), Glyceryl Oleate, Hydrogenated Vegetable Glycerides Citrate, Jojoba Esters, Polysorbate 60, Red 30 (Ci 73360), Sodium Salicylate, Sorbitan Isostearate, Talc, Tocopherol Trisodium Ethylenediamine Disuccinate, Zinc Gluconate.",https://www.lookfantastic.com/avene-gentle-exfoliating-gel-75ml/13895147.html,Exfoliators
Lancôme Confort Hydrating Gentle Sugar Scrub 100ml,£36.00,"Glycerin, Propylene Glycol, Sucrose, Mel / Honey, Ci 14700 / Red 4, Ci 17200 / Red 33, Sodium Hyaluronate, Argania Spinosa Shell Powder, Peg-30 Dipolyhydroxystearate, Arginine, Triethanolamine, Trideceth-6, Salicylic Acid, Panthenol, Propanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Rosa Damascena Flower Water, Citric Acid, Prunus Amygdalus Dulcis Oil / Sweet Almond Oil, Parfum / Fragrance.",https://www.lookfantastic.com/lancome-confort-hydrating-gentle-sugar-scrub-100ml/11785201.html,Exfoliators
Dermalogica Hydroexfoliant 50ml,£65.00,"Water/Aqua/Eau, Glycerin, Behenyl Alcohol, Sorbitol, Caprylic/Capric Triglyceride, Hydroxyethyl Urea, Propanediol, Cetyl Ethylhexanoate, Cetyl Alcohol, Glyceryl Stearate, Carthamus Tinctorius(Safflower) Oleosomes, Hydrolyzed Jojoba Esters, Betaine, Bambusa Arundinacea Stem Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Cucumis Sativus (Cucumber) Fruit Extract, CocciniaIndica Fruit Extract, Acacia Decurrens Extract, Ricinus Communis(Castor) Seed Oil, Aloe Barbadensis Flower Extract, Solanum Melongena(Eggplant) Fruit Extract, Averrhoa Carambola Fruit Extract, Nephelium Lappaceum Branch/Fruit/Leaf Extract, Saccharomyces/Xylinum/Black Tea Ferment, Spirulina Maxima Extract, Tremella Fuciformis Extract, Viola Odorata Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum(Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Bacillus Ferment, Sodium Hyaluronate, Triethyl Citrate, PEG-75 Stearate, Pentylene Glycol, Xanthan Gum, Phytosteryl Oleate, 1,2-Hexanediol, Ceteth-20, Steareth-20, C12-13 Pareth-3, Caprylyl Glycol, Titanium Dioxide, Lactic Acid, Butylene Glycol, Phenylpropanol, Ethylhexylglycerin, Calcium Alginate, Jojoba Esters, Aminomethyl Propanol, Polyquaternium-10, Citric Acid, Dipotassium Glycyrrhizate, Gluconic Acid, Biosaccharide Gum-4, Phytosterols, Sodium Benzoate, Xylitol, 3-Hexenol, Sodium Acetate, Sodium Chloride, Isopropyl Alcohol, Caprylhydroxamic Acid.",https://www.lookfantastic.com/dermalogica-hydroexfoliant-50ml/12608234.html,Exfoliators
Avène Cicalfate+ Restorative Protective Cream 100ml,£16.00,"Avene Thermal Spring Water (Avene Aqua), Caprylic/Capric Triglyceride, Mineral Oil (Paraffinum Liquidum), Glycerin, Hydrogenated Vegetable Oil, Zinc Oxide, Propylene Glycol, Polyglyceryl-2 Sesquiisostearate, Peg-22/Dodecyl Glycol Copolymer, Aluminum Stearate, Aquaphilus Dolomiae Ferment Filtrate, Arginine, Beeswax (Cera Alba), Copper Sulfate, Magnesium Stearate, Magnesium Sulfate, Microcrystalline Wax (Cera Microcristallina), Tromethamine, Zinc Sulfate.",https://www.lookfantastic.com/avene-cicalfate-restorative-protective-cream-100ml/12715477.html,Exfoliators
Antipodes Reincarnation Pure Facial Exfoliator 75ml,£17.60,"Aqua (Water), Prunus Armeniaca (Apricot) Kernel Oil, Glycerine, Cetearyl Glucoside, Cetearyl Alcohol, Titanium Dioxide, Persea Gratissima (Avocado Pear) Oil, Glyceryl Stearate, Simmondsia Chinensis (Jojoba) Esters, Kaolin, Calendula Officinalis (Calendula/Marigold) Flower Oil, Dehydroacetic Acid, Benzyl Alcohol, Daucus Carota (Carrot) Seed Oil, Tocopherol (Vitamin E), Helianthus Annuus (Sunflower) Seed Oil, Vitis Vinifera (Grape) Seed Extract, (Vinanza® Grape). Fragrance of Cedarwood & Sweet Orange: Citral, Citrinellol, D-Limonene, Geraniol, Linalool.",https://www.lookfantastic.com/antipodes-reincarnation-pure-facial-exfoliator-75ml/10366538.html,Exfoliators
NIP+FAB Teen Skin Fix Salicylic Acid Tonic 100ml,£14.95,"Aqua (Water), Polysorbate 20, Hamamelis Virginiana (Witch Hazel) Water, PEG-40 Hydrogenated Castor Oil, Salicylic Acid, Propanediol, Alcohol, Glycerin, Sodium Hydroxymethylglycinate, Allantoin, Disodium EDTA, Panthenol, Parfum (Fragrance), Sodium Hydroxide, Benzyl Salicylate, Sodium Hyaluronate, Nelumbo Nucifera Flower Extract, Nymphaea Coerulea Flower Extract.",https://www.lookfantastic.com/nip-fab-teen-skin-fix-salicylic-acid-tonic-100ml/11775996.html,Exfoliators
AMELIORATE Transforming Clarity Facial Serum 30ml,£11.20,"Aqua/Water/Eau, Niacinamide, Glycerin, Dicaprylyl Carbonate, Salix Alba (Willow) Bark Extract, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethyl Isosorbide, Polyglyceryl-3 Cocoate, Polyglyceryl-4 Caprate, Polyglyceryl-6 Caprylate, Polyglyceryl-6 Ricinoleate, Butylene Glycol, Morinda Citrifolia Leaf Extract, Fragrance (Parfum), Pentylene Glycol, 3-O-Ethyl Ascorbic Acid, Ethylhexylglycerin, Lactic Acid, Serine, Sodium Lactate, Sorbitol, Urea, Hydroxypinacolone Retinoate, Biosaccharide Gum-1, Benzyl Salicylate, Hexyl Cinnamal, Rhizobian Gum, Sodium Hyaluronate, Citric Acid, Sodium Chloride, Limonene, Chlorphenesin, Allantoin, Codium Tomentosum Extract, Ecklonia Cava Extract, Gelidium Cartilagineum Extract, Hizikia Fusiforme Extract, Tocopherol, Sodium Hydroxide.",https://www.lookfantastic.com/ameliorate-transforming-clarity-facial-serum-30ml/12673824.html,Exfoliators
Clinique 7 Day Scrub Cream Rinse-Off Formula 100ml,£25.00,,https://www.lookfantastic.com/clinique-7-day-scrub-cream-rinse-off-formula-100ml/11144733.html,Exfoliators
Drunk Elephant Protini Powerpeptide Resurf Serum 30ml,£74.00,"Water/Aqua/Eau, Glycerin, Lactic Acid, Dicaprylyl Carbonate, Squalane, Sodium Hydroxide, Glycine Max (Soya Bean) Seed Extract, Sclerocarya Birrea Seed Oil, Camellia Sinensis Seed Oil, Sodium PCA, Caprylic/Capric Triglyceride, Borago Officinalis Seed Oil, Tremella Fuciformis Polysaccharide, Tocotrienols, Sh-Oligopeptide-1, Sh-Oligopeptide-2, Sh-Polypeptide-1, Sh-Polypeptide-9, Sh-Polypeptide-11, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Palmitoyl Tripeptide-38, Palmitoyl Hexapeptide-12, Tripeptide-1, Pyrus Malus (Apple) Fruit Extract, Propanediol, Sodium Hyaluronate, Panthenol, Sodium Hyaluronate Crosspolymer, Sodium Lactate, PCA, Alanine, Arginine, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Adenosine, Nymphaea Alba Root Extract, Bacillus/Folic Acid Ferment Filtrate Extract, Symphytum Officinale Callus Culture Extract, Dextran, Oryza Sativa (Rice) Bran Oil, Linoleic Acid, Linolenic Acid, Butylene Glycol, Acetyl Glutamine, Coconut Alkanes, Coco-Caprylate/Caprate, Pentylene Glycol, Isomalt, Lecithin, Xanthan Gum, Aspartic Acid, Phytosphingosine, Phospholipids, Glycine Soja (Soya Bean) Sterols, Tocopherol, Citric Acid, Lactic Acid/Glycolic Acid Copolymer, Polyvinyl Alcohol, Phenoxyethanol, Sodium Benzoate, Hydroxypropyl Cyclodextrin, Polysorbate 20, Caprylyl Glycol, Phenylpropanol, Chlorphenesin, Carbomer, Glyceryl Caprylate, Ethylhexylglycerin.",https://www.lookfantastic.com/drunk-elephant-protini-powerpeptide-resurf-serum-30ml/13310310.html,Exfoliators
Elemis Papaya Enzyme Peel 50ml,£33.15,"Aqua/Water/Eau, Propylene Glycol, Octyldodecanol, Glyceryl Stearate SE, Cetearyl Alcohol, Glycerin, C12-16 Alcohols, Helianthus Annuus (Sunflower) Seed Oil, Niacinamide (Vitamin B3), Xanthan Gum, Phenoxyethanol, Palmitic Acid, Hydrogenated Lecithin, Fragrance (Parfum), Papain, Chlorphenesin, Lactis Proteinum/Milk Protein/Protéine Du Lait, Ananas Sativus (Pineapple) Fruit Extract, Sodium Dehydroacetate, Disodium EDTA, Porphyridium Cruentum (Red Algae) Extract, Cinnamyl Alcohol, Fucus Vesiculosus (Bladderwrack) Extract, Capsicum Annuum Fruit Extract, Tocopherol, Citronellol, Geraniol, Limonene, Citral, Mentha Arvensis (Mint) Leaf Oil, Cuminum Cyminum (Cumin) Seed Oil.",https://www.lookfantastic.com/elemis-papaya-enzyme-peel-50ml/10365474.html,Exfoliators
Fresh Sugar Face Polish Exfoliator (Various Sizes),£23.00,"Sucrose, Propylene Glycol Dicaprylate/Dicaprate, PEG-7 Glyceryl Cocoate, Stearalkonium Hectorite, Fragaria Vesca (Strawberry) Fruit Extract, Euphorbia Cerifera (Candelilla) Wax, Mangifera Indica (Mango) Seed Butter, Propylene Carbonate, Parfum (Fragrance), Limonene, Limnanthes Alba (Meadowfoam) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Domestica Seed Oil, Fructose, Glucose, Tocopheryl Acetate, Caramel, Glycerin, Aqua (Water), Potassium Sorbate, BHT, Citral <10273/A>.",https://www.lookfantastic.com/fresh-sugar-face-polish-exfoliator-various-sizes/13127436.html,Exfoliators
Origins GinZing Refreshing Scrub Cleanser 150ml,£21.00,,https://www.lookfantastic.com/origins-ginzing-refreshing-scrub-cleanser-150ml/11138333.html,Exfoliators
Liz Earle Gentle Face Exfoliator 75ml,£18.00,"Aqua (Water), Caprylic/Capric Triglyceride, Theobroma Cacao (Cocoa) Seed Butter, Jojoba Esters, Cetearyl Alcohol, Cetyl Esters, Glycerin, Cera Alba (Beeswax), Sorbitan Stearate, Polysorbate 60, Eucalyptus Globulus Leaf Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phenoxyethanol, Panthenol, Benzoic Acid, Dehydroacetic Acid, Limonene, Sodium Hydroxide, Ethylhexylglycerin, Citric Acid.",https://www.lookfantastic.com/liz-earle-gentle-face-exfoliator-75ml/13129506.html,Exfoliators
Skin Doctors Exfoliating Crystals 100ml,£17.03,,https://www.lookfantastic.com/skin-doctors-exfoliating-crystals-100ml/11229092.html,Exfoliators
Medik8 Pore Refining Scrub 75ml,£32.00,"Aqua (Water), Glycerin, Diatomaceous Earth, Jojoba Esters, Caprylic/Capric Triglyceride, Behenyl Alcohol, Kaolin, Niacinamide, Dicaprylyl Ether, Xanthan Gum, Cetyl Alcohol, Salicylic Acid, Palmitic Acid, Glycol Distearate, Glyceryl Stearate SE, Sodium Stearoyl Glutamate, Mandelic Acid, Stearic Acid, Citrus Reticulata (Tangerine) Peel Oil, Titanium Dioxide (Nano), Sucrose Stearate, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Dimethicone, Phenethyl Alcohol, Citric Acid, Caprylyl Glycol, Allantoin, Tocopheryl Acetate, Potassium Sorbate, Hamamelis Virginiana (Witch Hazel) Water, Sodium Hydroxide, Carbomer, Phytic Acid, Alcohol, Myristic Acid, Trisodium Ethylenediamine Disuccinate, Passiflora Incarnata (Passionflower) Flower Extract, Tocopherol, Limonene.",https://www.lookfantastic.com/medik8-pore-refining-scrub-75ml/11795630.html,Exfoliators
Caudalie Vinopure Blemish Control Salicylic Serum 30ml,£34.00,"Aqua/Water/Eau, Rosa Damascena Flower Water, Alcohol, Niacinamide, Butylene Glycol, Palmitoyl Grape Seed Extract, Xanthan Gum, Salicylic Acid, Sodium Hyaluronate, Tocopherol, Pelargonium Graveolens Flower Oil, Sodium Hydroxide, Mentha Piperita (Peppermint) Oil, Citral, Cymbopogon Citratus Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Citronellol, Geraniol, Sodium Phytate, Linalool, Lavandula Hybrida Oil, Melissa Officinalis Leaf Oil, Limonene (184/144).",https://www.lookfantastic.com/caudalie-vinopure-blemish-control-salicylic-serum-30ml/13092208.html,Exfoliators
St. Tropez Tan Body Polish and Exfoliator 200ml,£7.50,"Aqua (Water), Sodium Laureth Sulfate, Silica, Propylene Glycol, AcrylatesCopolymer, Cocamidopropyl Betaine, Glyceryl Stearate, PEG-100 Stearate,Phenoxyethanol, Parfum (Fragrance), Panthenol, Sodium Chloride, SodiumHydroxide, Citric Acid, CI 77019 (Mica), Geraniol, Caprylyl Glycol, Decylene Glycol,Linalool, Limonene, Alpha-isomethyl Ionone, Coumarin, CI 77891 (Titanium Dioxide",https://www.lookfantastic.com/st.-tropez-tan-body-polish-and-exfoliator-200ml/10375347.html,Exfoliators
Medik8 Press and Glow Tonic 200ml,£28.00,"Aqua (Water), Gluconolactone, Glycerin, Hydrolyzed Opuntia Ficus-Indica Flower Extract, Euterpe Oleracea Fruit Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Sodium Hydroxide, Sodium Citrate, Hydroxyacetophenone, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",https://www.lookfantastic.com/medik8-press-and-glow-tonic-200ml/12708819.html,Exfoliators
Lancôme Advanced Genefique Repairing Night Cream 50ml,£72.00,"Aqua / Water / Eau, Bifida Ferment Lysate, Glycerin, Dicaprylyl Ether, Pentylene Glycol, Polyglyceryl-6 Distearate, Propanediol, Cetyl Esters, Jojoba Esters, Ammonium Polyacryloyldimethyl Taurate, Behenyl Alcohol, Octyldodecanol, Acacia Decurrens Flower Cera / Acacia Decurrens Flower Wax, Helianthus Annuus Seed Cera / Sunflower Seed Wax, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Polymnia Sonchifolia Root Juice, Ceramide Np, Alpha-Glucan Oligosaccharide, Sodium Hyaluronate, Sodium Hydroxide, Sodium Stearoyl Glutamate, Salicyloyl Phytosphingosine, 2-Oleamido-1,3-Octadecanediol, Adenosine, Mannose, Coco-Caprylate/Caprate, Ascorbyl Glucoside, Hydroxyacetophenone, Hydroxypalmitoyl Sphinganine, Hydroxypropyl Starch Phosphate, Capryloyl Salicylic Acid, Trisodium Ethylenediamine Disuccinate, Lactic Acid, Lactobacillus, Acetic Acid, Maltodextrin, Faex Extract / Yeast Extract / Extrait De Levure, Polyglycerin-3, Polyglyceryl-3 Beeswax, Cetyl Alcohol, Tocopherol, Sodium Benzoate, Linalool, Limonene, Citronellol, Parfum / Fragrance, (F.I.L. T294734/1).",https://www.lookfantastic.com/lancome-advanced-genefique-repairing-night-cream-50ml/13874602.html,Exfoliators
IT Cosmetics Bye Bye Lines Concentrated Derma Serum 30ml,£22.00,"Aqua / Water / Eau, Glycerin, Hydroxyethylpiperazine Ethane Sulfonic Acid, Sodium Hyaluronate, Phenoxyethanol, Calcium Pantothenate, Peg-60 Hydrogenated Castor Oil, Ascorbyl Glucoside, Chlorphenesin, Disodium Edta, Pentylene Glycol, Secale Cereale Seed Extract / Rye Seed Extract, Dipeptide Diaminobutyroyl BE.",https://www.lookfantastic.com/it-cosmetics-bye-bye-lines-concentrated-derma-serum-30ml/13154740.html,Exfoliators
COSRX BHA Blackhead Power Liquid 100ml,£29.99,"Salix Alba (Willow) Bark Water, Butylene Glycol, Betaine Salicylate, Niacinamide 1, 2-Hexanediol, Arginine, Panthenol, Sodium Hyaluronate, Xanthan Gum, Ethyl Hexanediol.",https://www.lookfantastic.com/cosrx-bha-blackhead-power-liquid-100ml/11401180.html,Exfoliators
Clinique Clarifying Lotion 2 200ml,£22.00,"Water\Aqua\Eau, Alcohol Denat., Glycerin, Hamamelis Virginiana (Witch Hazel) Extract, Acetyl Glucosamine, Trehalose, Sodium Hyaluronate, Butylene Glycol, Sodium Bicarbonate, Red 6 (Ci 15850), Red 33 (Ci 17200), Ext. Violet 2 (Ci 60730) <ILN46333>.",https://www.lookfantastic.com/clinique-clarifying-lotion-2-200ml/11144129.html,Exfoliators
Garnier Pure Active Anti Blackhead Deep Pore Face Wash Oily Skin 150ml,£5.99,,https://www.lookfantastic.com/garnier-pure-active-anti-blackhead-deep-pore-face-wash-oily-skin-150ml/11171659.html,Exfoliators
Perricone MD Blemish Relief Targeted Spot Treatment,£13.20,"Water/Aqua/Eau, SD Alcohol 40-B, Propanediol, Hamamelis Virginiana (Witch Hazel) Water, Glycerin, Salicylic Acid, Sucrose, Citrulline, Hydroxyethylcellulose, Urea, Panthenol, Lactic Acid, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sodium Hydroxide, Tetrasodium Glutamate Diacetate, Succinic Acid, Alcohol, Polysorbate 20.",https://www.lookfantastic.com/perricone-md-blemish-relief-targeted-spot-treatment-0.5-oz/13159644.html,Exfoliators
