Name,Price,Ingredients,Product_Link,Category
NUDESTIX NUDESKIN Hydra-Peptide Lip Butter 10ml (Various Shades),£16.00,"Hydrogenated Polyisobutene, Butyrospermum Parkii (Shea) Butter, Octyldodecanol, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Menthone Glycerin Acetal, Cetearyl Ethylhexanoate, Persea Gratissima (Avocado) Fruit Butter, Vanillin, Mentha Piperita (Peppermint) Oil, Tribehenin, Sorbitan Isostearate, Portulaca Pilosa Extract, Lactic Acid, Isononyl Isononanoate, Sucrose Cocoate, Palmitoyl Tripeptide-1, Palmitoyl Tripeptide-38, Isopropyl Myristate, Isopropyl Titanium Triisostearate, Stearalkonium Hectorite, Propylene Carbonate, Polyhydroxystearic Acid, *Limonene, *Linalool . May Contain +/-: Titanium Dioxide (Ci 77891), Red 6 Lake (Ci 15850), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090)].",https://www.lookfantastic.com/nudestix-nudeskin-hydra-peptide-lip-butter-10ml-various-shades/14889923.html,Lip Balm
Elizabeth Arden Eight Hour Sheer Tints (3.7g),£22.00,"Active Ingredients: Padimate 0.8% W/W, Oxybenzone 2.4% w/w, Petrolatum 30.2% W/W.",https://www.lookfantastic.com/elizabeth-arden-eight-hour-sheer-tints-3.7g/11032883.html,Lip Balm
Lanolips Banana Balm Lip Sheen 3-in-1,£8.99,"Lanolin, Butyrospermum Parkii (Shea Butter), Theobroma Cacao (Cocoa) Seed Butter, Beeswax (Cera Alba), Flavour (Aroma), Polyglyceryl-3 Diisostearate, Musa Sapientum (Banana) Fruit Extract, Ricinus Communis (Castor) Seed Oil, Tocopherol (Vit E), Silica, Titanium Dioxide (CI 77891), Mica, Tin Oxide (CI 77861), Calcium Aluminum Borosilicate.",https://www.lookfantastic.com/lanolips-banana-balm-lip-sheen-3-in-1/11121834.html,Lip Balm
Dr.Lipp 100% Natural Moisturising Colour Lip Tint - Elderberry,£4.89,"100% Medical Grade Lanolin, Anthrocyanins, Distarch Phosphate, Glyceryl Carprylate.",https://www.lookfantastic.com/drlipp-100-percentage-natural-moisturising-colour-lip-tint-elderberry/11901774.html,Lip Balm
Pat McGrath Labs Lip Fetish Sheer Colour Lip Balm 2.5g (Various Shades),£35.00,"Polybutene, Caprylic/Capric Triglyceride, Triisodecyl Trimellitate, Aluminum Starch Octenylsuccinate, Polyethylene, Beeswax / Cera Alba / Cire D'abeille, Dimethicone, Diisostearyl Malate, Mica, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyhydroxystearic Acid, Butyrospermum Parkii (Shea) Butter, Flavor / Aroma, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopheryl Acetate.",https://www.lookfantastic.com/pat-mcgrath-labs-lip-fetish-sheer-colour-lip-balm-2.5g-various-shades/13951176.html,Lip Balm
Barry M Cosmetics Lip Rehab Pink Grapefruit Tinted Nourishing Lip Mask 9ml,£4.99,"Polyisobutene, Octyldodecanol, Diisostearyl Malate, Hydroxystearic Acid, Polyethylene, Cera Microcristallina, Phenoxyethanol, Citrus Paradisi (Grapefruit) Peel Oil, Tocopheryl Acetate, Persea Gratissima (Avocado) Oil, Cannabis Sativa (Hemp) Seed Oil, BHT, Limonene, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 Lake (CI 15850), Red 7 (CI 15850), Yellow 5 Lake (CI 19140).",https://www.lookfantastic.com/barry-m-cosmetics-lip-rehab-pink-grapefruit-tinted-nourishing-lip-mask-9ml/13505531.html,Lip Balm
Fresh Sugar Mint Rush Freshening Lip Treatment 4.3g,£22.00,"Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, Ricinus Communis (Castor) Seed Oil, C10-18 Triglycerides, Hydrogenated Olive Oil Decyl Esters, Vitis Vinifera (Grape) Seed Oil, Menthyl Pca, Persea Gratissima (Avocado) Oil, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Limnanthes Alba (Meadowfoam) Seed Oil, Mentha Piperita (Peppermint) Oil, Ribes Nigrum (Black Currant) Seed Oil, Butyrospermum Parkii (Shea) Butter, Candelilla Cera (Euphorbia Cerifera (Candelilla) Wax) , Tocopherol, Parfum (Fragrance) , Sodium Starch Octenylsuccinate, Ammonium Glycyrrhizate, Menthol, Sucrose Tetrastearate Triacetate , Ascorbyl Tetraisopalmitate, Polyglyceryl-3 Polyricinoleate, Ascorbyl Palmitate, Propyl Gallate, Limonene, Linalool, Benzyl Salicylate, Citral [+/- Ci 19140 (Yellow 5 Lake), Ci 42090 (Blue 1 Lake)].",https://www.lookfantastic.com/fresh-sugar-mint-rush-freshening-lip-treatment-4.3g/14265040.html,Lip Balm
Glow Hub Pep Talk 15ml,£8.00,"Ricinus Communis (Castor) Seed Oil, Persea Gratissima (Avocado) Oil, Hydrogenated Castor Oil, Hydrogenated Coco-Glycerides, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Euphorbia Cerifera (Candelilla) Cera, Glycine Sojo (Soybean) Seed Extract, Butyrospermum Parkii (Shea) Butter, Hydroxystearic Acid, Tocopherol, Citrus Paradisi (Grapefruit) Peel Oil, Rosa Moschata (Rose Hip) Seed Oil, Glycyrrhiza Glabra (Licorice) Leaf Extract, Phospholipids, Ethylhexyl Palmitate, Parfum (Fragrance), Tribehenin, Sorbitan Isostearate, Palmitoyl Tripeptide, Citral, Limonene, Linalool.",https://www.lookfantastic.com/glow-hub-pep-talk-15ml/14512724.html,Lip Balm
Diego Dalla Palma Protect My Lips Protect Lip Balm SPF50+ 3.5g (Various Shades),£15.50,"C12-15 Alkyl Benzoate, Octocrylene, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Titanium Dioxide [Nano] (Titanium Dioxide), Homosalate, Butyl Methoxydibenzoylmethane, Polyethylene, Cera Microcristallina (Microcrystalline Wax), Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Synthetic Beeswax, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Silica, Pentaerythrityl Tetraisostearate, Diisostearyl Malate, Propylene Glycol, Aroma (Flavor), Ethyl Vanillin, Polyhydroxystearic Acid, 1,2-Hexanediol, Caprylyl Glycol, Sodium Saccharin, Tocopheryl Acetate, Rosa Canina Fruit Extract, Caprylic/Capric Triglyceride, Retinyl Palmitate, Helianthus Annuus Seed Oil (Helianthus Annuus (Sunflower) Seed Oil), Tropolone, Tocopherol, Hydroxymethoxyphenyl Decanone, Rosmarinus Officinalis Leaf Extract (Rosmarinus Officinalis (Rosemary) Leaf Extract), Aluminum Hydroxide, Citral, Limonene, Linalool. May Contain (+/-): Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides), Ci 15850 (Red 6), Ci 15850 (Red 7 Lake), Ci 45410 (Red 28 Lake), Ci 19140 (Yellow 5 Lake), Ci 42090 (Blue 1 Lake).",https://www.lookfantastic.com/diego-dalla-palma-protect-my-lips-protect-lip-balm-spf50-3.5g-various-shades/13900143.html,Lip Balm
Augustinus Bader The Lip Balm,£32.00,"Olus Oil (Vegetable Oil), Butyrospermum Parkii (Shea) Butter, Euphorbia Cerifera Cera, Octyldodecyl Myristate, Hydrogenated Vegetable Oil, Olea Europaea (Olive) Fruit Oil, Ricinus Communis (Castor) Seed Oil, Candelilla Cera, Copernicia Cerifera (Carnauba) Wax, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Dipalmitoyl Hydroxyproline, Butyrospermum Parkii (Shea) Butter Unsaponifiables, Bisabolol, Glycerin, Palmitic Acid, Aloe Ferox Leaf Extract, Calendula Officinalis (Marigold) Flower Extract, Tocopherol, Aqua (Water), Lecithin, Butylene Glycol, Caprylic/Capric Triglyceride, Hydrolyzed Rice Extract, Opuntia Ficus-Indica Stem Extract, Pentylene Glycol, Xanthan Gum, Arginine, Glycine, Lysine, Oligopeptide-177, Oligopeptide-4, Phenylalanine, Potassium Sorbate, Sisymbrium Irio Seed Oil, Sodium Hydroxide, Citric Acid.",https://www.lookfantastic.com/augustinus-bader-the-lip-balm/13309090.html,Lip Balm
Fresh Rose Petal Soft Lip Cream 10g,£22.00,"Isononyl Isononanoate, C10-30 Cholesterol/Lanosterol Esters, Bis-Diglyceryl Poly-acyladipate-2, Cera Microcristallina (Microcrystalline Wax), Polybutene, Ethylene/Propylene/Styrene Co-polymer, Glyceryl Behenate/Eicosadioate, Prunus Armeniaca (Apricot) Kernel Oil, Butylene/Ethylene/Styrene Copolymer, Ribes Nigrum (Black Currant) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Rosa Damascena Extract, Rosa Damascena Flower Oil, Tocopherol, Ascorbyl Palmitate, Silica Silylate, Benzo-triazolyl Dodecyl p-Cresol, Parfum (Fragrance), Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinna-mate, CI 77891 (Titanium Dioxide), BHT, Polyglyceryl-2 Triisostearate, Aqua (Water), Trimethylolpropane Triisostearate, CI 15850 (Red 7), CI 15985 (Yellow 6 Lake), Propyl Gallate, Citronellol, Geraniol, Limonene <14416/A>.",https://www.lookfantastic.com/fresh-rose-petal-soft-lip-cream-10g/13127480.html,Lip Balm
ALGENIST GENIUS Liquid Collagen Lip 15ml,£25.00,"Collagen, Water (Aqua, Eau), Glycerin, Isononyl Isononanoate, Limnanthes Alba (Meadowfoam) Seed Oil, Dextrin Palmitate, Pentylene Glycol, Diglycerin, Propanediol, Menthoxypropanediol, Collagen Amino Acids, Parachlorella Beijerinckii Exopolysaccharides, Chlorella Protothecoides Oil, Acmella Oleracea Extract, Brassica Alba Sprout Extract, Helianthus Annuus (Sunflower) Seed Oil, Hydroxymethoxyphenyl Propylmethylmethoxybenzofuran, Adenosine, Tocopherol, Leuconostoc/ Radish Root Ferment Filtrate, Methyl Gluceth-20, Carbomer, Palmitic Acid, Sodium Hydroxide, Disodium Edta, Amodimethicone, Butyl Methoxydibenzoylmethane, Homosalate, Octocrylene, Sorbic Acid, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Stevia Rebaudiana Extract, Aroma, Benzyl Benzoate, Beta-Carotene (Ci 40800).",https://www.lookfantastic.com/algenist-genius-liquid-collagen-lip-15ml/13903594.html,Lip Balm
Givenchy Rose Perfecto Lip Balm 2.8g (Various Shades),£24.75,"Polyglyceryl-2 Triisostearate, Hydrogenated Castor Oil Dimer Dilinoleate, Octyldodecanol, Squalane, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Helianthus Annuus (Sunflower) Seed Wax, Cera Alba (Beeswax), Butyrospermum Parkii (Shea) Butter, Oryza Sativa (Rice) Bran Wax, Ethylhexyl Palmitate, Parfum (Fragrance), Butyrospermum Parkii (Shea) Butter Unsaponifiables, Menthoxypropanediol, Diisostearyl Malate, Ascorbyl Tetraisopalmitate, Rosa Rubiginosa Seed Oil, Synthetic Fluorphlogopite, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Ascorbyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Schinus Terebinthifolius Seed Extract, Trihydroxystearin, Trimethylolpropane Triisostearate, Sodium Hyaluronate, Tin Oxide, Propyl Gallate, Glucomannan, Ci 77891 (Titanium Dioxide), Ci 45380 (Red 21), Ci 15850 (Red 6), Ci 75470 (Carmine).",https://www.lookfantastic.com/givenchy-rose-perfecto-lip-balm-2.8g-various-shades/13522934.html,Lip Balm
Fillerina 12 Densifying-Filler - Lips and Mouth - Grade 4 15ml,£48.00,"Aqua, Glycerin, Hydrolyzed Glycosaminoglycans, Sodium Hyaluronate, Caprylyl Glycol, Carbomer, 1,2-Hexanediol, Butylene Glycol, Hydrolyzed Elastin, Sodium Hyaluronate Crosspolymer, Pentylene Glycol, Pseudoalteromonas Ferment Extract, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Hydrolyzed Collagen, Tropolone, Hydroxypropyl Cyclodextrin, Hydrolyzed Sodium Hyaluronate, Decylene Glycol, Leuconostoc/Radish Root Ferment Filtrate, Sodium Salicylate, Palmitoyl Tripeptide-38, Sodium Chondroitin Sulfate, Soluble Collagen, Acetyl Hexapeptide-37, Ethylhexylglycerin, Sodium Hydroxide, Disodium EDTA, Phenoxyethanol, Sodium Chloride, Sorbic Acid, Salicylic Acid, Sodium Benzoate, Citric Acid.",https://www.lookfantastic.com/fillerina-12-densifying-filler-lips-and-mouth-grade-4-15ml/13836588.html,Lip Balm
Fillerina 12 Densifying-Filler Lip Contour Cream - Grade 4 50ml,£45.00,"Aqua, Ethylhexyl Palmitate, PPG-15 Stearyl Ether, Prunus Amygdalus Dulcis Oil, Glycerin, Cera Alba, PEG-30 Dipolyhydroxystearate, Hydrogenated Castor Oil, Butyrospermum Parkii Butter, Magnesium Sulfate, Rosa Moschata Seed Oil, Hydroxyacetophenone, Hydrolyzed Glycosaminoglycans, Allantoin, Sodium Hyaluronate, Cetearyl Alcohol, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Pentylene Glycol, Retinyl Palmitate, Hydrolyzed Collagen, Pseudoalteromonas Ferment Extract, Caprylyl Glycol, Disodium EDTA, Hydrolyzed Elastin, Butylene Glycol, Sodium Lauroyl Lactylate, Phenoxyethanol, Sodium Hyaluronate Crosspolymer, Decylene Glycol, Sodium Chondroitin Sulfate, BHT, Hydrolyzed Sodium Hyaluronate, Hydroxypropyl Cyclodextrin, Palmitoyl Heptapeptide-18, Acetyl Hexapeptide-37, Ceramide EOP, Xanthan Gum, Ceramide NP, Soluble Collagen, Arginine, Ceramide AP, Cholesterol, Phytosphingosine, Leuconostoc/Radish Root Ferment Filtrate, Glyceryl Caprylate, Acetyl Hexapeptide-30, Palmitoyl Hexapeptide-52, Palmitoyl Tripeptide-38, Phenylpropanol, Ethylhexylglycerin, Salicylic Acid, Sodium Hydroxide, Sodium Benzoate, Sodium Chloride, Carbomer, Sorbic Acid, Glycolic Acid, Lactic Acid, Polyvinyl Alcohol.",https://www.lookfantastic.com/fillerina-12-densifying-filler-lip-contour-cream-grade-4-50ml/12792452.html,Lip Balm
Sarah Chapman Overnight Lip Concentrate 6.5ml,£27.00,"Hydroxystearic/Linolenic/Oleic Polyglycerides, Olus Oil, Aqua (Water), Acacia Decurrens/Jojoba/Sunflower Seed Wax/Polyglyceryl-3 Esters, Crambe Abyssinica Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, C10-30 Cholesterol/Lanosterol Esters, Butyrospermum Parkii (Shea) Butter, Ethylhexyl Palmitate, Xylitylglucoside, Cera Alba (Beeswax), Isohexadecane, Isopropyl Palmitate, Parfum (Fragrance), Candelilla Cera, Phospholipids, Cetearyl Alcohol, Phytosteryl/Decyltetradecyl Myristoyl Methyl Beta-Alaninate, Schinziophyton Rautanenii Kernel Oil, Plukenetia Volubilis Seed Oil, Caprylic/Capric Triglyceride, Anhydroxylitol, Phenoxyethanol, Glycine Soja (Soybean) Oil, Tocopherol, Bakuchiol, Xylitol, Lecithin, Tribehenin, Glycolipids, Ethylene/Propylene/Styrene Copolymer, Ethylhexylglycerin, Glycine Soja (Soybean) Sterols, Butylene/Ethylene/Styrene Copolymer, Crithmum Maritimum Extract, Sorbitan Isostearate, Trihydroxystearin, Swertia Chirata Extract, Sodium Hyaluronate, Xanthan Gum, Geraniol, Citronellol, Tripeptide-1, Palmitoyl Oligopeptide, Glucomannan, Citric Acid.",https://www.lookfantastic.com/sarah-chapman-overnight-lip-concentrate-6.5ml/11395409.html,Lip Balm
SVR Topialyse Plant-Based Nourishing Lip Balm 4g,£5.00,"Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Oleic/Linoleic/Linolenic Polyglycerides, Helianthus Annuus (Sunflower) Seed Wax, Butyrospermum Parkii (Shea) Butter, Hydrogenated Castor Oil, Cera Carnauba/Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Camelina Sativa Seed Oil, Tocopherol, Ascorbyl Palmitate, Citric Acid.",https://www.lookfantastic.com/svr-topialyse-plant-based-nourishing-lip-balm-4g/13422443.html,Lip Balm
Mavala Tinted Peach Lip Balm 4.5g,£7.95,"Octyldodecyl Stearoyl Stearate, Microcrystalline Wax (Cera Microcristallina), Octyldodecanol, Ethylhexyl Methoxycinnamate, Phenyl Trimethicone, Octyldodecyl Myristate, Glyceryl Hydrogenated Rosinate, Euphorbia Cerifera (Candelilla) Wax/Cera, Isopropyl Lanolate, Helianthus Annuus (Sunflower) Seed Oil, Polyethylene, Diisostearyl Malate, Pentaerythrityl Tetraisostearate, Bis-Diglyceryl Polyacyladipate-2, Nylon-12, Butyrospermum Parkii (Shea) Butter, Flavor (Aroma), Glycine Soja (Soybean) Oil, Fragrance (Parfum), Butyl Methoxydibenzoylmethane, Silica, Mica, Tocopheryl Acetate, Bisabolol, Echium Plantagineum Seed Oil, Prunus Armeniaca (Apricot) Fruit Extract, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Aloe Barbadensis Leaf Extract, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, VP/Hexadecene Copolymer, Tocopherol, BHT, Tin Oxide, Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Linalool, Hexyl Cinnamal, Limonene, Citral, Benzyl Alcohol. [F95922/1].",https://www.lookfantastic.com/mavala-tinted-peach-lip-balm-4.5g/12610380.html,Lip Balm
Too Faced Lip Injection Extreme - Tangerine Dream,£24.00,"Ethylene/Propylene/ Styrene Copolymer , Simmondsia Chinensis (Jojoba) Seed Oil , Tocopheryl Acetate , Glycine Soja (Soybean) Oil , Ethylhexyl Palmitate , Benzyl Nicotinate , Tribehenin , Sodium Chondroitin Sulfate , Atelocollagen , Polyglyceryl-10 Tetraoleate , Palmitoyl Tripeptide-1 , Butylene/Ethylene/Styrene Copolymer , Silica Dimethyl Silylate , Pentaerythrityl Tetraisostearate , Sorbitan Isostearate , Butylene Glycol , Pentylene Glycol , Fragrance (Parfum) , Benzyl Benzoate , Capsicum Frutescens Resin , BHT , Phenoxyethanol ,  [+/- Iron Oxides (CI 77499) , Red 6 Lake (CI 15850) , Red 27 Lake (CI 45410) , Red 40 Lake (CI 16035) , Yellow 5 Lake (CI 19140)] <ILN47812>.",https://www.lookfantastic.com/too-faced-lip-injection-extreme-tangerine-dream/12434725.html,Lip Balm
bareMinerals Mineralist Gloss-Balm 4ml (Various Shades),£22.00,"Diisostearyl Malate, Phenyl Dimethicone, Triisostearyl Citrate, Glyceryl Behenate, Helianthus Annuus (Sunflower) Seed Wax, Simmondsia Chinensis (Jojoba) Seed Oil, Punica Granatum Flower Extract, Hippophae Rhamnoides Oil, Prunus Domestica Seed Oil, Ascorbyl Palmitate, Tocopherol, Silica Dimethyl Silylate, Calcium Stearate, Polyglyceryl-2 Triisostearate, Flavor (Aroma), Linalool. May Contain/Peut Contenir (+/-): Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Blue 1 Lake (Ci 42090), Red 7 Lake (Ci 15850), Red 28 Lake (Ci 45410), Yellow 5 Lake (Ci 19140). Please Note: Ingredients may differ slightly per shade. Please refer to product packaging for most accurate ingredients list.",https://www.lookfantastic.com/bareminerals-mineralist-gloss-balm-4ml-various-shades/12932474.html,Lip Balm
Burt's Bees Beeswax and Honey Lip Balm (4 Pack),£11.99,"Beeswax: Cera Alba, Cocos Nucifera Oil, Helianthus Annuus Seed Oil, Mentha Piperita Oil, Lanolin, Tocopherol, Rosmarinus Officinalis Leaf Extract, Glycine Soja Oil, Canola Oil (Huile De Colza), Limonene.",https://www.lookfantastic.com/burt-s-bees-beeswax-and-honey-lip-balm-4-pack/12659678.html,Lip Balm
